site,name,room,type,floor,analyte,conc.,category,site typ,OSHA 8hr,season,year,city,zip
066,Homeward Bound,Welcome Room,lobby,01,ethene,1.142,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,propane,13.139,straight chain,temp living,997959.1837,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,propene,0.306,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,i-butane,14.265,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-butane,13.145,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,ethyne,0.595,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,t-2-butene,0.039,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,1-butene,0.079,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,c-2-butene,0.039,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,cyclopentane,0.071,aromatic,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,i-pentane,3.294,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-pentane,1.414,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,t-2-pentene,0.008,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,1-pentene,0.034,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,cis-2-pentene,0.013,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-hexane,0.345,straight chain,temp living,510675.3307,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,isoprene,0.998,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"2,4 dimethylpentane",0.032,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-heptane,0.364,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,benzene,0.189,btex,temp living,998.5341186,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,cyclohexane,0.15,aromatic,temp living,305043.9639,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"2,3-dimethylpentane",0.089,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,2-methylhexane,0.075,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,3-methylhexane,0.082,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"2,2,4-trimethylpentane",0.09,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,methylcyclohexane,0.338,aromatic,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"2,3,4-trimethylpentane",0.022,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,toluene,0.681,btex,temp living,200079.2273,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,2-methylheptane,0.106,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,3-methylheptane,0.083,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-octane,0.338,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,ethylbenzene,0.08,btex,temp living,100186.0399,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,m+p-xylene,0.387,btex,temp living,100176.6036,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,styrene,0.087,other,temp living,100006.7211,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,o-xylene,0.164,btex,temp living,100186.0399,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-nonane,0.146,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,isopropylbenzene,0.016,btex,temp living,49839.83692,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-propylbenzene,0.018,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,3-ethyltoluene,0.041,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,4-ethyltoluene,0.029,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"1,3,5-trimethylbenzene",0.022,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,2-ethyltoluene,0.023,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"1,2,4-trimethylbenzene",0.092,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,n-decane,0.208,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"1,2,3-trimethylbenzene",0.042,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"1,3-diethylbenzene",0.005,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,"1,4-diethylbenzene",0.017,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,C2HCl3,2.3,chlorinted,temp living,99936.4439,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,C2Cl4,89.5,chlorinted,temp living,99982.50905,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,acetonitrile,1.108,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,acetaldehyde,5.194,aldehyde,temp living,199818.3882,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,acetone,8.893,ketone,temp living,1010330.579,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,isopropanol,36.232,alcohol,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,methylethylketone,0.58,other,temp living,200048.537,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,butanol,1.078,alcohol,temp living,98961.14409,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,a-pinene,0.132,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,b-pinene,0.098,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,limonene,1.969,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,camphene,0.011,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Welcome Room,lobby,01,methane,2.096,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,ethane,8.031,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,ethene,1.282,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,propane,23.671,straight chain,temp living,997959.1837,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,propene,0.279,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,i-butane,26.184,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-butane,29.998,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,ethyne,0.622,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,t-2-butene,0.036,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,1-butene,0.056,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,c-2-butene,0.031,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,cyclopentane,0.108,aromatic,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,i-pentane,2.745,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-pentane,2.253,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,t-2-pentene,0.005,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,1-pentene,0.02,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,cis-2-pentene,0.011,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-hexane,0.21,straight chain,temp living,510675.3307,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,isoprene,2.592,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"2,4 dimethylpentane",0.024,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-heptane,0.439,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,benzene,0.202,btex,temp living,998.5341186,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,cyclohexane,0.091,aromatic,temp living,305043.9639,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"2,3-dimethylpentane",0.099,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,2-methylhexane,0.05,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,3-methylhexane,0.082,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"2,2,4-trimethylpentane",0.07,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,methylcyclohexane,0.653,aromatic,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"2,3,4-trimethylpentane",0.032,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,toluene,0.519,btex,temp living,200079.2273,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,2-methylheptane,0.187,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,3-methylheptane,0.133,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-octane,0.588,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,ethylbenzene,0.122,btex,temp living,100186.0399,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,m+p-xylene,0.513,btex,temp living,100176.6036,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,styrene,0.124,other,temp living,100006.7211,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,o-xylene,0.229,btex,temp living,100186.0399,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-nonane,0.172,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,isopropylbenzene,0.019,btex,temp living,49839.83692,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-propylbenzene,0.021,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,3-ethyltoluene,0.088,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,4-ethyltoluene,0.033,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"1,3,5-trimethylbenzene",0.053,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,2-ethyltoluene,0.042,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"1,2,4-trimethylbenzene",0.161,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,n-decane,0.312,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"1,2,3-trimethylbenzene",0.07,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"1,3-diethylbenzene",0.008,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,"1,4-diethylbenzene",0.024,btex,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,C2HCl3,2.8,chlorinted,temp living,99936.4439,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,C2Cl4,29.1,chlorinted,temp living,99982.50905,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,acetonitrile,1.517,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,acetaldehyde,7.261,aldehyde,temp living,199818.3882,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,acetone,17.908,ketone,temp living,1010330.579,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,isopropanol,28.884,alcohol,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,methylethylketone,0.51,other,temp living,200048.537,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,butanol,1.076,alcohol,temp living,98961.14409,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,a-pinene,0.185,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,b-pinene,0.28,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,limonene,6.876,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,camphene,0.02,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Dining,kitchen/dining,01,methane,2.24,other,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,ethane,4.658,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,ethene,0.821,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,propane,2.251,straight chain,temp living,997959.1837,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,propene,0.191,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,i-butane,0.595,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,n-butane,1.191,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,ethyne,0.522,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,t-2-butene,0.022,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,1-butene,0.037,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,c-2-butene,0.026,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,cyclopentane,0.033,aromatic,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,i-pentane,0.709,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,n-pentane,0.466,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,t-2-pentene,0.011,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,1-pentene,0.014,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,cis-2-pentene,0.01,straight chain,temp living,0,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,n-hexane,0.211,straight chain,temp living,510675.3307,spring,2023,Grand Junction,81501
066,Homeward Bound,Outdoor,outdoor,roof top,isoprene,0.023,other,temp living,0,spring,2023,Grand Junction,81501
